Text,Date,Favorites,Retweets,Tweet ID
"@NYCSerenade29 I'm not actually clear what yours is. I just quoted @LouiseMensch saying the order ""thus covers Donald Trump""",2017-03-04 13:48:22,0,0,838144110850633728
"@NYCSerenade29 ""thus covers Donald Trump"" @LouiseMensch",2017-03-04 13:42:23,0,0,838142603573014529
Donald Trump is an impressive student of political weasel wording http://www.motherjones.com/kevin-drum/2017/03/donald-trump-impressive-student-political-weasel-wording … via @motherjones,2017-03-04 13:12:41,0,0,838135129943965696
"Frankly, I'll feel better when
he signs his resignation...
---
• #MuslimBan
• #DeportationForce
• #HumanRights
• #DonaldTrump
--- https://twitter.com/nbcpolitics/status/838124324712251394 …",2017-03-04 12:47:32,0,0,838128801624252417
"""Donald Trump vs. the Food Snobs"" by FRANK BRUNI via NYT The New York Times http://ift.tt/2mqcLah ",2017-03-04 11:39:36,0,0,838111704286392329
"Donald Trump stole $20 million from me. I have no proof of it, but it happened. https://twitter.com/npr/status/838028649257287680 …",2017-03-04 09:42:20,0,0,838082192345448448
Rachel Maddow connects the dots between a billionaire Russian oligarch and a bizarre Donald Trump deal #culturehttp://buff.ly/2mj46qm ,2017-03-04 09:01:03,0,0,838071803457200130
No but thanks for confirming the FISA warrant that was issued by a judge. #DonaldTrump https://twitter.com/realDonaldTrump/status/837993273679560704 …,2017-03-04 08:57:01,1,0,838070789173882884
"""Donald Trump Accused Of Treason""
@NPR @nprpolitics 
This headline is equally as true (maybe more!) than your wire-tapping headline.",2017-03-04 08:53:45,1,0,838069965605466113
Protesters and supporters of President Donald Trump will take to the streets of downtown Grand Rapids on the same... http://fb.me/3CHniAHkO ,2017-03-04 08:36:37,0,0,838065657681948673
http://www.mlive.com/news/index.ssf/2017/03/trump_great_lakes_epa_cuts.html … #DonaldTrump #senate #congress. This won't make America great again!,2017-03-04 08:14:29,0,0,838060084521545728
"Just to clarify, when I retweet Donald Trump I'm doing it so everyone can see how ridiculous he is.",2017-03-04 08:12:54,21,0,838059685605421056
"#DonaldTrump #congress #senate
The great Lakes are a national treasure. Henderson: Trump to Great Lakes: Drop deadhttp://on.freep.com/2lnzaWi ",2017-03-04 08:12:39,0,0,838059623454244866
lol Donald trump is a joke ,2017-03-04 08:02:03,3,0,838056957550473217
"Donald Trump’s protectionism on trade would be ‘awful’ for the ecomony, BHP war http://bit.ly/2mei7p0 ",2017-03-04 07:23:07,0,0,838047157861101569
Trump-Russia conspirator J.D. Gordon begins ratting out Donald Trump http://www.palmerreport.com/opinion/trump-russia-conspirator-j-d-gordon-begins-ratting-donald-trump/1747/ … via @PalmerReport,2017-03-04 07:11:28,1,0,838044227766530053
Donald Trump accuses Barack Obama of wire tapping his phones http://dailym.ai/2lK1ttZ ,2017-03-04 07:06:19,0,0,838042931806236672
"Donald Trump accuses Obama of 'wire-tapping' his office before election

https://www.theguardian.com/us-news/2017/mar/04/donald-trump-accuses-obama-of-wire-tapping-his-office-before-election?CMP=Share_AndroidApp_Tweet …",2017-03-04 07:00:52,0,0,838041560168083458
@greg_vann @VeeVee @tonyposnanski @realDonaldTrump  I honestly thought you were talking to Donald Trump when you said that,2017-03-04 06:17:15,2,0,838030583871770625
Donald Trump claims Barack Obama 'had his wires tapped in Trump Tower' http://ln.is/www.thesun.co.uk/new/T9XMv …,2017-03-04 05:42:03,0,0,838021725895942145
"Only a court could authorize that, you idiot - which means there was #ProbableCause. 
---
• #DonaldTrump 
• #TrumpRussia 
---pic.twitter.com/QhF3AbLHgJ",2017-03-04 05:24:00,1,0,838017180755247104
up like donald trump,2017-03-04 05:19:58,0,0,838016167105216512
Donald Trump and the mansion that no one wanted. Then came a Russian fertilizer king http://www.mcclatchydc.com/news/nation-world/national/article135243694.html …,2017-03-03 19:08:46,1,0,837862354704564224
Donald Trump is about to ruin the Great Lakes and I don't think I can live with it,2017-03-03 18:54:02,6,1,837858646453288960
Donald Trump was elected because there are people who won't let their actual children see beauty and the beast because it has a gay guy #smh,2017-03-03 18:28:02,1,1,837852104047886336
President Donald Trump remove Cannabis from Controlled Substance list!... https://www.change.org/p/responsible-cannabis-use-com-president-donald-trump-remove-cannabis-from-controlled-substance-list?recruiter=21717102&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive … via @Change,2017-03-03 17:13:37,0,1,837833376350494726
