Text,Date,Favorites,Retweets,Tweet ID
Revisiting Donald Trump’s Anti-Semitic Attacks Against Jon Stewart  http://thebea.st/2lpOQmS  via @thedailybeast,2017-03-01 15:06:14,0,0,837076543864201216
BREAKING – Donald Trump Makes His Move to SHUT DOWN Black Lives Matter. Support? http://NewsUnitedStates.co.vu/1Kh pic.twitter.com/BrIYEO9Xza,2017-03-01 14:55:54,0,1,837073942175088640
"Donald Trump, Master of Disaster? http://NewsUnitedStates.co.vu/1KD pic.twitter.com/ngqF7GxNkU",2017-03-01 14:21:23,0,0,837065256018968579
@VanAllenPlexico who would have thought 2 years ago that Donald Trump would dominate majority of Twitter/social media,2017-03-01 13:47:14,1,0,837056663182012423
@RHCJO @theresa_may @Number10gov And the Brits riot when Donald Trump tries to visit on friendly terms.,2017-03-01 13:42:27,4,0,837055459576147979
The Democratic response to Donald Trump’s speech left a lot to be desired.   https://newrepublic.com/minutes/141050/democratic-response-donald-trumps-speech-left-lot-desired …,2017-03-01 13:04:25,1,0,837045885049655296
Why Donald Trump’s Address To Congress Was Exactly What America Needed To Hear http://viid.me/qbu6ns pic.twitter.com/ZGPE4MjdeS,2017-03-01 12:21:43,3,0,837035142027698176
#Berniesanders speaks on President #DonaldTrump Your thoughts? https://www.instagram.com/p/BRG9I7MAq0J/ ,2017-03-01 12:20:14,0,0,837034768508272640
Alec Baldwin's Donald Trump Impression Now Has Its Own Book Deal http://NewsUnitedStates.co.vu/1J8 pic.twitter.com/KGcuF5qpuN,2017-03-01 12:11:17,0,0,837032515281956864
Why Donald Trump’s Address To Congress Was Exactly What America Needed To Hear http://NewsUnitedStates.co.vu/1J3 pic.twitter.com/xNucM7bBti,2017-03-01 12:10:28,0,0,837032307542241280
This girl said Donald Trump was her celebrity crush,2017-03-01 12:07:56,0,0,837031671912402944
Fact-checking President Donald Trump's address to a joint session of Congress https://www.yahoo.com/gma/fact-checking-president-donald-trumps-address-joint-session-085200027--abc-news-topstories.html?.tsrc=fauxdal …,2017-03-01 11:30:08,0,0,837022160153677825
"CNN Chief Jeff Zucker Unveils Plan to Dominate Digital: New Shows, a $25M YouTuber and Donald Trump (Of Course) http://dld.bz/f3yBx ",2017-03-01 11:21:52,0,0,837020078898089984
"CNN Chief Jeff Zucker Unveils Plan to Dominate Digital: New Shows, a $25M YouTuber and Donald Trump (Of Course) http://dld.bz/f3yBx ",2017-03-01 11:07:31,0,0,837016468290224128
Analysis: A softer Donald Trump wins praise. But will it last? http://bit.ly/2lrQjcl  #ALPoliticspic.twitter.com/idgdJ4xnmX,2017-03-01 10:35:45,0,0,837008473766293504
"Donald Trump executive order targets clean water rule, Alabamians react http://bit.ly/2lrxZjI  #ALPoliticspic.twitter.com/FXLemEEmNC",2017-03-01 10:25:25,0,0,837005873733984257
Are Donald Trump And Betsy DeVos The Civil Rights Leaders Of Our Time? http://NewsUnitedStates.co.vu/1HJ pic.twitter.com/Q2esq5yA6V,2017-03-01 09:34:49,5,2,836993139147591680
@Sargon_of_Akkad @RubinOfAkkad @alexptacek To Donald Trump it's a valid source.,2017-03-01 09:23:25,1,0,836990270688362496
Oprah Rethinking Presidential Run After Donald Trump’s Win http://NewsUnitedStates.co.vu/1H7 pic.twitter.com/y050JLIc5G,2017-03-01 09:09:55,0,0,836986871792062464
Donald Trump budget plan draws strong opposition  from Republicans http://bit.ly/2lU1wpP  #ALPoliticspic.twitter.com/SLR5sYyfBv,2017-03-01 08:53:00,0,1,836982615898894336
"Body Language: Donald Trump Congressional Speech -THE DEMOCRATS clap, sit, stare? Expert breaks it down https://youtu.be/LeQ9IKYZkro  via @YouTube",2017-03-01 08:49:03,0,0,836981621001703424
@cnnbrk fuck Donald trump.,2017-03-01 07:33:59,0,0,836962731861377026
