Text,Date,Favorites,Retweets,Tweet ID
"Amazing ""The American Media"" Calls Donald Trump ""Mr President""
The Level of disrespect~mind-numbing!
@realDonaldTrumphttps://twitter.com/TrishIntel/status/837792204751937536 …",2017-03-06 13:52:19,0,0,838869878224277504
"VIDEO: Border sheriff Tony Estrada, outspoken critic of President Donald Trump pic.twitter.com/jk0ZvulIui",2017-03-06 11:15:05,18,12,838830311647539200
#donaldtrump loses 1100 jobs. Thanks #michigan for voting him in.http://money.cnn.com/2017/03/06/news/companies/gm-layoffs …,2017-03-06 10:55:49,1,1,838825460473569280
"In the era of Donald Trump, Germans debate a military buildup - The Washington Post https://www.washingtonpost.com/world/europe/in-the-era-of-trump-germans-debate-a-military-buildup/2017/03/05/d7fc2ef6-fd16-11e6-a51a-e16b4bcc6644_story.html?utm_term=.f7785f551de2&wpisrc=nl_headlines&wpmm=1 …",2017-03-06 10:11:29,1,3,838814305424322560
"If Watergate weighs heavily on Donald Trump's mind, it's not hard to guess why http://www.independent.co.uk/voices/donald-trump-obama-wire-tap-feds-fbi-watergate-president-surveillance-a7612806.html …",2017-03-06 09:49:23,0,0,838808743819169793
Montini: Donald Trump morphs into Evan Mecham http://azc.cc/2lt8QtI ,2017-03-06 09:27:06,0,0,838803136164872193
An open letter warning about Donald Trump from the women of Poland to the women of America http://www.irishtimes.com/opinion/an-open-letter-warning-about-donald-trump-from-the-women-of-poland-to-the-women-of-america-1.2999720#.WL2aAhNPMMY.twitter … via @IrishTimesOpEd,2017-03-06 09:19:01,1,1,838801100438384640
Businessman with links to Russia and Donald Trump dies in unexplained circumstances http://www.independent.co.uk/news/world/americas/ukranian-businesman-russia-and-donald-trump-dies-michael-cohen-michael-flynn-donald-trump-vladimir-a7612866.html …,2017-03-06 09:11:14,0,0,838799144970043393
"Donald Trump sends out his troops to dispute the FBI, twist press accounts, and defend his insanity http://www.dailykos.com/story/2017/3/6/1640616/-Donald-Trump-sends-out-his-troops-to-dispute-the-FBI-twist-press-accounts-and-defend-his-insanity …",2017-03-06 09:07:22,3,3,838798168644960256
"""President Donald Trump signed a revised travel ban Monday that will temporarily halt entry to the U.S. for... http://fb.me/6yJU7aFmd ",2017-03-06 09:04:11,0,0,838797368497680385
"Impeach Trump:
Spies have ‘considerable intelligence’ of collusion between Russian officials and Donald Trump team http://www.independent.co.uk/news/world/americas/donald-trump-russia-collusion-campaign-us-spies-nsa-agent-considerable-intelligence-a7613266.html …",2017-03-06 08:58:26,0,0,838795921563365376
Spies have ‘considerable intelligence’ of collusion between Russian officials and Donald Trump team http://www.independent.co.uk/news/world/americas/donald-trump-russia-collusion-campaign-us-spies-nsa-agent-considerable-intelligence-a7613266.html …,2017-03-06 08:57:45,0,0,838795751719251969
"Donald Trump, North Korea, South Sudan: Your Monday Briefing, via @nytimeshttps://www.nytimes.com/2017/03/06/briefing/donald-trump-north-korea-south-sudan.html?smprod=nytcore-iphone&smid=nytcore-iphone-share …",2017-03-06 07:45:51,1,0,838777656954925057
So Donald Trump has never had a dog.  Maybe he never had any kind of pet. That would explain a lot.,2017-03-06 07:42:07,0,0,838776716063461376
"It doesn't take a genius to figure out what's being done to Donald Trump is wrong, plain wrong!!! No matter what you call it",2017-03-06 07:09:49,0,0,838768588735430657
Investors worth $2.8 trillion are uniting against Donald Trump's climate change denial http://www.independent.co.uk/news/business/news/investors-billionaires-trillion-assets-unite-donald-trump-climate-change-denial-global-warming-a7581161.html …,2017-03-06 05:05:21,0,0,838737265929121795
"In Bizarre Series of Tweets, Don Cheadle Claims Donald Trump Used Racist Slur with Friend’s Father Blah, blah, blah",2017-03-06 04:56:09,0,0,838734951214243840
"Didn't we all know it. Too bad the French learned nothing from this. Doing a ""Donald Trump"" on Marine LePen Hopefully w/same outcome https://twitter.com/saul42/status/838571810039955456 …",2017-03-05 18:09:51,0,0,838572301075550208
‘No one knows what Donald Trump was talking about’: FBI and law enforcement baffled by ‘wiretap’ claims http://www.rawstory.com/2017/03/no-one-knows-what-donald-trump-was-talking-about-fbi-and-agencies-baffled-by-wiretap-claims/#.WLyrGlcX0xA.twitter …,2017-03-05 16:19:42,0,0,838544584250576896
Two of Donald Trump's greatest fears combined: stairs and wind. https://twitter.com/bubbaprog/status/837699966231539712 …,2017-03-05 16:18:55,12,3,838544386472321024
