Text,Date,Favorites,Retweets,Tweet ID
""". . . when people like Donald Trump gain power they become less, not more, restrained.” https://wpo.st/n1Kf2 ",2017-03-05 15:35:26,0,0,838533442094522368
So when does Donald Trump arrive. https://twitter.com/woodywood1999/status/838505204379082757 …,2017-03-05 13:44:53,1,1,838505620009426944
"I am genuinely embarrassed to know Donald Trump is in the White House. 
From Twitter/Jake Tapper: ""WH officials... http://fb.me/4DxhcXuoH ",2017-03-05 13:14:35,0,0,838497995842674688
"Very. Well. Stated. Mr. Ramos: Donald Trump, I don't want to be your friend http://ti.me/2mMvUQp ",2017-03-05 12:53:08,0,0,838492597333200896
"The list here should also include Kushner, Ivanka, Wilber Ross, Donald Trump Jr...
#tiestoRussiahttps://twitter.com/WomenStopTrump/status/837303783923269633 …",2017-03-05 11:17:20,7,3,838468488557572096
@ChrisJZullo There is nothing Donald Trump won't do to make himself look like a savior,2017-03-05 11:16:17,2,0,838468224836485120
"@realDonaldTrump..... Mr Donald Trump, My name is Juan Reed. I have been following your campaign from it's birth. You are doing great !",2017-03-05 11:10:10,0,0,838466686726479872
"It literally blows my mind the amount of time Donald Trump uses, tweeting.",2017-03-05 05:17:23,0,0,838377904878858240
"Is Donald Trump being spied on?

Honestly, I don't care.  And, I suspect Donald doesn't really know either and... http://fb.me/11rsrhJbv ",2017-03-05 04:59:41,0,0,838373449475244032
im finna move to canada and live with @spinknee fuck donald trump,2017-03-05 03:35:36,2,2,838352288334766080
"Russia Oligarch, Donald Trump Camp Seen Intersecting | Rachel Maddow | MSNBC - YouTube https://www.youtube.com/watch?v=LnfeSitSbRA …",2017-03-04 23:45:55,0,0,838294489248628736
Hero Republican ‘TBD’ Saves the World from Donald Trump ‘TBD’ SNL Sketch | Mediaite http://www.mediaite.com/online/hero-republican-tbd-saves-the-world-from-donald-trump-tbd-snl-sketch/ …,2017-03-04 21:26:57,0,0,838259517649399808
"I'll take, ""What is Eating Donald Trump?"" for $300, Alex. https://twitter.com/tedlieu/status/838056836783730689 …",2017-03-04 20:49:58,4,4,838250208412618754
"Retweeted Donald Trump Exposed (@DTrumpExposed):

RETWEET if you think Sally Yates to be named Trump-Russia... http://fb.me/8jMOl6zt6 ",2017-03-04 18:58:41,0,0,838222201962684416
#DonaldTrump wants to distract the country of what his real #agenda for America is! #Media is failing to report the #realnews to America!,2017-03-04 18:42:53,0,0,838218227285123076
"#DonaldTrump and #BetsyDeVos are ripping off the educational systems in this country. #StrippingPublicEducationFunds, #SavePublicEducation.",2017-03-04 18:41:20,0,0,838217838187974658
"Ben Rhodes fires back at Trump wiretap claims exactly what the public needs understand, #donaldtrump is a lying wonder. Distract the public!",2017-03-04 18:34:28,0,0,838216111279783936
Celebrities React: Donald Trump Accuses Barack Obama Of Wire Tapping - Gossip Cop - http://wp.me/p7FrsL-nq1 ,2017-03-04 17:16:20,0,0,838196445845078016
