Text,Date,Favorites,Retweets,Tweet ID
Investigate Donald Trump http://petitions.moveon.org/s/fWgtM0  @moveon,2017-03-03 15:57:18,0,0,837814170183610368
"@donaldtrump @jeffsessions  LeftistSOB ShldBeArrestedBy FedsTODAY! EnufOf:Treason&AnarchyFueled &FundedByObamaOrg.,Obama,
Soros,HRC&Cronies!https://twitter.com/JudicialWatch/status/837786943240941568 …",2017-03-03 15:56:48,1,1,837814044299952128
@donaldtrump @jeffsessions AllSeem2HaveTheirHandsOpen Too!EverSinceDaClintonsWent2 RussiaOftenIn60's&70's2HRC SellingUranium4$2HRC'sOrg.Hmmhttps://twitter.com/ScottBaio/status/837724294566178816 …,2017-03-03 15:49:35,0,0,837812226471780352
"@terryblaw @howsyatouch You guys are making me nostalgic about the only time in law school Donald Trump ever came up. You might get damages, but they might be $1.",2017-03-03 15:44:12,0,0,837810871900368896
Here are 42 of President Donald Trump's planned EPA budget cuts http://s.oregonlive.com/gCrNv3R  such as cleaning up sewage from Mexico in SD,2017-03-03 15:43:39,1,0,837810735509995521
@donaldtrump @jeffsessions Sure he wasn't Schumer boyfriend?https://twitter.com/foxandfriends/status/837779637526736897 …,2017-03-03 15:40:07,1,1,837809845793239041
"...donald trump being impeached and melania divorcing him! ?????? Oh,
 I hope so!!!!",2017-03-03 15:40:06,0,0,837809838952337408
"@donaldtrump @jeffsessionseah, Juan is irrational, but, NOT as bad as Bob Beckle a drunk & druggie, the real face of lying Democ-rats! https://twitter.com/JOMainEvent/status/837787413921542144 …",2017-03-03 15:38:09,1,0,837809351817482240
President Donald Trump Delivers Weekly Address March 3RD 2017 https://youtu.be/_sBPjsINkIg  via @YouTube,2017-03-03 15:37:56,0,0,837809297694171136
@FoxNews Remember when you DESPISED Donald Trump?  What was your price?,2017-03-03 15:37:35,2,0,837809207478870016
"@donaldtrump @jeffsessions  IncludingTheirCountry? OrIsIt?They, IMHO are TRAITORS,I see arguing OVER REAL issues,But,NOT MeaninglessDribble!https://twitter.com/horowitz39/status/837784466969939968 …",2017-03-03 15:35:22,0,0,837808648885719044
"@donaldtrump @jeffsessions Abt TimeTrumpFoughtBackW-LyingDemsCrooks,That,W- Obama,HaveTried2Turned
OurCountryInto
ARadicalMuslimIslamicUSA!https://twitter.com/foxnewspolitics/status/837775635258957825 …",2017-03-03 15:30:26,1,0,837807408776818688
"Arnold Schwarzenegger Is Leaving Celebrity Apprentice, Blames Donald Trump for His Exit - Vanity Fair Ur OWN fault  https://apple.news/AANWm_SgCTAeBZ0ESlcd4mQ …",2017-03-03 15:25:39,0,0,837806206123069440
"@donaldtrump @jeffsessions TheseDemoc-rats,Including Obama&Cronies,TV Anchors&Soros,HRC Should BeInvestigated4TopSecretLeaks,It IsTREASON!https://twitter.com/foxnewspolitics/status/837775635258957825 …",2017-03-03 15:22:27,2,1,837805398065205248
@realDonaldTrump Donald Trump does not belong in the White House were he can talk about him and his money more.,2017-03-03 15:22:02,0,0,837805292746321921
Donald Trump's attempt to shift Russia focus to Chuck Schumer is more than a little desperate http://www.huffingtonpost.com/entry/donald-trump-chuck-schumer-russia_us_58b9b656e4b05cf0f40060d4?ncid=engmodushpmg00000004 … via @HuffPostPol,2017-03-03 15:17:00,0,0,837804029329604610
"@donaldtrump @jeffsessions I'mNotSayingObama&HisFunded&
TaughtAgitators&Rioters& HisShadowGovt.AreGuiltyOf TREASON,TheyAreLyingLeftistPOS's!https://twitter.com/FernbergRon/status/837802463151304705 …",2017-03-03 15:16:35,1,0,837803922387435520
"""Russia makes up a pretty disproportionate cross section of our assets.""- Donald Trump Jr., 2008. He said it then, story now?",2017-03-03 15:16:12,1,0,837803824664342529
Donald Trump’s Economic Policy Team Is Stacked With Lobbyists and Conflicts of Interest https://theintercept.com/2017/02/28/donald-trumps-economic-policy-team-is-stacked-with-lobbyists-and-conflicts-of-interest/ … #Resist #ImpeachTrump,2017-03-03 15:15:10,0,0,837803564667977729
Sessions Revelations Leave Donald Trump in Another Fine Russian Mess - The New Yorker http://www.newyorker.com/news/john-cassidy/sessions-revelations-leave-donald-trump-in-another-fine-russian-mess …,2017-03-03 15:14:37,0,0,837803427929407489
"@donaldtrump @jeffsessions GET DaMonkey(NoPunIntended) OuttaRoom,ObamaHadRussian MenVisitedObama28 TimesIn8Yrs&4LastYr&4What?GrandJuryTime?",2017-03-03 15:10:47,0,0,837802463151304705
