,Text,Date,Favorites,Retweets,Tweet ID,sentiment,pos_pct,neg_pct
98,"Retweeted Impeach Donald Trump (@Impeach_D_Trump):

Flynn & now #Sessions have now lied about their discussions... http://fb.me/3sNeq2cLs ",2017-03-02 15:59:50,1,0,837452418535272448,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.3818}",0.0942047102355,0.0747037351868
99,You were for Donald trump? Wowwwwwwww https://twitter.com/ceesplitta/status/837452194970468353 …,2017-03-02 15:59:49,0,0,837452416597520384,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942047102355,0.0747037351868
100,JUST IN: Donald Trump Jr. Revealed To Have Paid $50k For Pro-Russia Think-Tank http://bipartisanreport.com/2017/03/02/just-in-donald-trump-jr-revealed-to-have-paid-50k-for-pro-russia-think-tank/ … via @Bipartisan Report,2017-03-02 15:28:50,71,92,837444617176039426,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942047102355,0.0747037351868
101,Enjoying speaking to students about what Donald Trump means for Canada at an event hosted by the @Queens_IAApic.twitter.com/AxHbe81D9U,2017-03-02 15:59:59,15,7,837452456795619329,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5267}",0.0942047102355,0.0747037351868
102,"Donald Trump's tax returns have answers. 

They need to be released.",2017-03-02 15:05:28,822,158,837438736665190401,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942047102355,0.0747037351868
103,The ultimate case for a special prosecutor and the eventual resignation of Donald Trump http://www.dailykos.com/story/2017/3/2/1639388/-The-ultimate-case-for-a-special-prosecutor-and-the-eventual-resignation-of-Donald-Trump …,2017-03-02 15:59:57,0,0,837452450550317057,"{'neg': 0.13, 'neu': 0.71, 'pos': 0.16, 'compound': 0.128}",0.0942047102355,0.0747037351868
104,everything is a response to the alt-right and Donald Trump,2017-03-02 15:59:57,1,0,837452448172228608,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942047102355,0.0747037351868
105,"ChristiChat: RT LindaSuhler: The difference here?
Dems invited Khan specifically to attack Donald Trump -- Preside… https://twitter.com/i/web/status/837431354170060800 …",2017-03-02 15:38:25,1,1,837447028175224833,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4767}",0.0942047102355,0.0747037351868
106,#parisiswaitingforyou #paris #DonaldTrump https://twitter.com/Anne_Hidalgo/status/835175467271475200 …,2017-03-02 15:59:55,0,0,837452441666879488,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942047102355,0.0747037351868
107,Patrick Stewart: Donald Trump Made Me Want To Become American Citizen http://bit.ly/2mfiH5E  (VIDEO)pic.twitter.com/ZW5Gmtbhlz,2017-03-02 12:58:44,46,24,837406845358723076,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.0772}",0.0942047102355,0.0747037351868
108,Don't expect President #DonaldTrump to do a damn thing about the #NationalDebt. @KSNewDemocrathttp://fb.me/WdqTXSUV ,2017-03-02 15:59:55,0,0,837452440593104896,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}",0.0942047102355,0.0747037351868
109,I liked a @YouTube video http://youtu.be/gK3ZmAtVIPk?a  Donald Trump Dresses Up His Act: The Daily Show - Between the Scenes,2017-03-02 15:59:54,0,0,837452435266408450,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.4215}",0.0942047102355,0.0747037351868
110,"Donald #Trump was a bit tough on himself for his communication skills,
but I think he may have improved now that... http://fb.me/1kYFIwvq9 ",2017-03-02 15:59:54,0,0,837452435006201856,"{'neg': 0.053, 'neu': 0.769, 'pos': 0.177, 'compound': 0.5994}",0.0942047102355,0.0747037351868
111,Truly inspiring words from President Donald Trump. Proud to be an American!  #JointAddress #JointSessionpic.twitter.com/w20H3ItCsX,2017-02-28 20:23:25,119,80,836793975944040448,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.8439}",0.0942047102355,0.0747037351868
112,Truly inspiring words from President Donald Trump. Proud to be an American!  #JointAddress #JointSessionpic.twitter.com/w20H3ItCsX,2017-02-28 20:23:25,119,80,836793975944040448,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.8439}",0.0942047102355,0.0747037351868
113,He also confirmed that it was Donald Trump personally who wanted the amended Ukraine language added to the RNC platform. https://twitter.com/yashar/status/837439507507081216 …,2017-03-02 15:09:16,4559,4065,837439693151211524,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942047102355,0.0747037351868
114,"WSJ: RT WSJPolitics: Donald Trump looks to ex-intelligence officer Fiona Hill, a Vladimir Putin critic, for Nation… http://on.wsj.com/2lEAUX8 ",2017-03-02 15:59:53,0,0,837452430199631873,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.2732}",0.0942047102355,0.0747037351868
115,"Mighty White of Jeff Sessions to recuse himself from investigation of crimes he and his boss, Donald Trump, committed to win the election.",2017-03-02 13:22:58,590,242,837412942375235584,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.7096}",0.0942047102355,0.0747037351868
116,Donald Trump is the most dangerous fascist in the #GOPcoup - but Paul Ryan is the most evil fascist. He's America's Chairman Mao in 1958.https://twitter.com/ofa_tx/status/837437833765924864 …,2017-03-02 15:59:52,0,0,837452427183915008,"{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.9552}",0.0942047102355,0.0747037351868
117,Donald Trump is unqualified to be Commander-in-Chief. A president doesn’t call our military a “total disaster.” http://hrc.io/2erUAgg ,2016-10-25 12:07:54,1490,846,790993304930357251,"{'neg': 0.227, 'neu': 0.773, 'pos': 0.0, 'compound': -0.6249}",0.0942047102355,0.0747037351868
118,"Retweeted Impeach Donald Trump (@Impeach_D_Trump):

Flynn & now #Sessions have now lied about their discussions... http://fb.me/3sNeq2cLs ",2017-03-02 15:59:50,1,0,837452418535272448,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.3818}",0.0942047102355,0.0747037351868
119,You were for Donald trump? Wowwwwwwww https://twitter.com/ceesplitta/status/837452194970468353 …,2017-03-02 15:59:49,0,0,837452416597520384,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0942047102355,0.0747037351868
